Date,Price,Open,High,Low,Volume,Change,Unit
2002-06-04,324.25,328.15,324.25,324.25,0.0,-1.17,-3.85
2002-06-05,321.4,324.8,321.4,321.4,0.0,-0.88,-2.85
2002-06-06,325.35,321.55,325.35,325.35,0.0,1.23,3.95
2002-06-07,324.0,325.85,324.0,324.0,0.0,-0.41,-1.35
2002-06-08,322.35,325.08333333333337,322.35,322.35,0.0,0.0,-1.65
2002-06-09,320.7,324.31666666666666,320.7,320.7,0.0,0.0,-1.65
2002-06-10,319.05,323.55,319.05,319.05,0.0,-1.53,-1.65
2002-06-11,321.2,318.95,321.2,321.2,0.0,0.67,2.15
2002-06-12,319.25,321.1,319.25,319.25,0.0,-0.61,-1.95
2002-06-13,318.15,319.5,318.15,318.15,0.0,-0.34,-1.1
2002-06-14,319.4,318.25,319.4,319.4,0.0,0.39,1.25
2002-06-15,318.68333333333334,318.5833333333333,318.68333333333334,318.68333333333334,0.0,0.0,-0.72
2002-06-16,317.96666666666664,318.9166666666667,317.96666666666664,317.96666666666664,0.0,0.0,-0.72
2002-06-17,317.25,319.25,317.25,317.25,0.0,-0.67,-0.72
2002-06-18,320.05,317.15,320.05,320.05,0.0,0.88,2.8
2002-06-19,320.85,320.15,320.85,320.85,0.0,0.25,0.8
2002-06-20,323.95,320.85,323.95,323.95,0.0,0.97,3.1
2002-06-21,324.65,323.75,324.65,324.65,0.0,0.22,0.7
2002-06-22,323.95666666666665,324.20666666666665,323.95666666666665,323.95666666666665,0.0,0.0,-0.69
2002-06-23,323.2633333333333,324.66333333333336,323.2633333333333,323.2633333333333,0.0,0.0,-0.69
2002-06-24,322.57,325.12,322.57,322.57,0.0,-0.64,-0.69
2002-06-25,321.35,322.85,321.35,321.35,0.0,-0.38,-1.22
2002-06-26,319.25,321.6,319.25,319.25,0.0,-0.65,-2.1
2002-06-27,318.25,319.55,318.25,318.25,0.0,-0.31,-1.0
2002-06-28,314.62,318.48,314.62,314.62,0.0,-1.14,-3.63
2002-06-29,314.7966666666667,316.9866666666667,314.7966666666667,314.7966666666667,0.0,0.0,0.18
2002-06-30,314.9733333333333,315.49333333333334,314.9733333333333,314.9733333333333,0.0,0.0,0.18
2002-07-01,315.15,314.0,315.15,315.15,0.0,0.17,0.18
2002-07-02,313.0,315.0,313.0,313.0,0.0,-0.68,-2.15
2002-07-03,311.2,313.05,311.2,311.2,0.0,-0.58,-1.8
2002-07-04,310.75,311.2,310.75,310.75,0.0,-0.14,-0.45
2002-07-05,311.5,310.9,311.5,311.5,0.0,0.24,0.75
2002-07-06,311.95,310.68333333333334,311.95,311.95,0.0,0.0,0.45
2002-07-07,312.40000000000003,310.46666666666664,312.40000000000003,312.40000000000003,0.0,0.0,0.45
2002-07-08,312.85,310.25,312.85,312.85,0.0,0.43,0.45
2002-07-09,316.65,312.6,316.65,316.65,0.0,1.21,3.8
2002-07-10,316.2,316.45,316.2,316.2,0.0,-0.14,-0.45
2002-07-11,316.6,315.65,316.6,316.6,0.0,0.13,0.4
2002-07-12,316.0,316.35,316.0,316.0,0.0,-0.19,-0.6
2002-07-13,316.71666666666664,316.31666666666666,316.71666666666664,316.71666666666664,0.0,0.0,0.72
2002-07-14,317.43333333333334,316.28333333333336,317.43333333333334,317.43333333333334,0.0,0.0,0.72
2002-07-15,318.15,316.25,318.15,318.15,0.0,0.68,0.72
2002-07-16,318.25,318.05,318.25,318.25,0.0,0.03,0.1
2002-07-17,317.65,317.85,317.65,317.65,0.0,-0.19,-0.6
2002-07-18,317.9,317.75,317.9,317.9,0.0,0.08,0.25
2002-07-19,323.95,317.85,323.95,323.95,0.0,1.9,6.05
2002-07-20,323.6666666666667,320.15000000000003,323.6666666666667,323.6666666666667,0.0,0.0,-0.28
2002-07-21,323.3833333333333,322.45,323.3833333333333,323.3833333333333,0.0,0.0,-0.28
2002-07-22,323.1,324.75,323.1,323.1,0.0,-0.26,-0.28
2002-07-23,313.25,322.95,313.25,313.25,0.0,-3.05,-9.85
2002-07-24,310.75,313.4,310.75,310.75,0.0,-0.8,-2.5
2002-07-25,310.25,311.25,310.25,310.25,0.0,-0.16,-0.5
2002-07-26,303.75,310.45,303.75,303.75,0.0,-2.1,-6.5
2002-07-27,303.35,308.21666666666664,303.35,303.35,0.0,0.0,-0.4
2002-07-28,302.95,305.98333333333335,302.95,302.95,0.0,0.0,-0.4
2002-07-29,302.55,303.75,302.55,302.55,0.0,-0.4,-0.4
2002-07-30,304.75,302.75,304.75,304.75,0.0,0.73,2.2
2002-07-31,303.55,305.0,303.55,303.55,0.0,-0.39,-1.2
2002-08-01,304.65,303.75,304.65,304.65,0.0,0.36,1.1
2002-08-02,307.4,304.0,307.4,307.4,0.0,0.9,2.75
2002-08-03,307.65,305.0,307.65,307.65,0.0,0.0,0.25
2002-08-04,307.9,306.0,307.9,307.9,0.0,0.0,0.25
2002-08-05,308.15,307.0,308.15,308.15,0.0,0.24,0.25
2002-08-06,306.35,307.55,306.35,306.35,0.0,-0.58,-1.8
2002-08-07,314.05,306.25,314.05,314.05,0.0,2.51,7.7
2002-08-08,310.65,314.35,310.65,310.65,0.0,-1.08,-3.4
2002-08-09,314.6,310.85,314.6,314.6,0.0,1.27,3.95
2002-08-10,314.48333333333335,311.75,314.48333333333335,314.48333333333335,0.0,0.0,-0.12
2002-08-11,314.3666666666667,312.65000000000003,314.3666666666667,314.3666666666667,0.0,0.0,-0.12
2002-08-12,314.25,313.55,314.25,314.25,0.0,-0.11,-0.12
2002-08-13,315.65,314.25,315.65,315.65,0.0,0.45,1.4
2002-08-14,311.65,315.5,311.65,311.65,0.0,-1.27,-4.0
2002-08-15,314.7,311.55,314.7,314.7,0.0,0.98,3.05
2002-08-16,314.0,315.2,314.0,314.0,0.0,-0.22,-0.7
2002-08-17,311.5833333333333,314.71666666666664,311.5833333333333,311.5833333333333,0.0,0.0,-2.42
2002-08-18,309.1666666666667,314.23333333333335,309.1666666666667,309.1666666666667,0.0,0.0,-2.42
2002-08-19,306.75,313.75,306.75,306.75,0.0,-2.31,-2.42
2002-08-20,309.05,307.05,309.05,309.05,0.0,0.75,2.3
2002-08-21,308.0,309.15,308.0,308.0,0.0,-0.34,-1.05
2002-08-22,307.05,307.85,307.05,307.05,0.0,-0.31,-0.95
2002-08-23,307.0,306.95,307.0,307.0,0.0,-0.02,-0.05
2002-08-24,307.81666666666666,307.0833333333333,307.81666666666666,307.81666666666666,0.0,0.0,0.82
2002-08-25,308.6333333333333,307.2166666666667,308.6333333333333,308.6333333333333,0.0,0.0,0.82
2002-08-26,309.45,307.35,309.45,309.45,0.0,0.8,0.82
2002-08-27,312.75,309.3,312.75,312.75,0.0,1.07,3.3
2002-08-28,310.15,312.45,310.15,310.15,0.0,-0.83,-2.6
2002-08-29,314.0,310.25,314.0,314.0,0.0,1.24,3.85
2002-08-30,312.75,314.25,312.75,312.75,0.0,-0.4,-1.25
2002-08-31,312.5833333333333,313.71666666666664,312.5833333333333,312.5833333333333,0.0,0.0,-0.17
2002-09-01,312.4166666666667,313.18333333333334,312.4166666666667,312.4166666666667,0.0,0.0,-0.17
2002-09-02,312.25,312.65,312.25,312.25,0.0,-0.16,-0.17
2002-09-03,314.15,312.05,314.15,314.15,0.0,0.61,1.9
2002-09-04,314.65,313.75,314.65,314.65,0.0,0.16,0.5
2002-09-05,319.25,314.65,319.25,319.25,0.0,1.46,4.6
2002-09-06,320.25,319.0,320.25,320.25,0.0,0.31,1.0
2002-09-07,320.5833333333333,319.35,320.5833333333333,320.5833333333333,0.0,0.0,0.33
2002-09-08,320.9166666666667,319.7,320.9166666666667,320.9166666666667,0.0,0.0,0.33
2002-09-09,321.25,320.05,321.25,321.25,0.0,0.31,0.33
2002-09-10,317.75,321.0,317.75,317.75,0.0,-1.09,-3.5
2002-09-11,317.65,317.55,317.65,317.65,0.0,-0.03,-0.1
2002-09-12,319.5,317.35,319.5,319.5,0.0,0.58,1.85
2002-09-13,316.85,319.1,316.85,316.85,0.0,-0.83,-2.65
2002-09-14,317.05,318.1,317.05,317.05,0.0,0.0,0.2
2002-09-15,317.25,317.1,317.25,317.25,0.0,0.0,0.2
2002-09-16,317.45,316.1,317.45,317.45,0.0,0.19,0.2
2002-09-17,318.35,315.75,318.35,318.35,0.0,0.28,0.9
2002-09-18,320.4,318.0,320.4,320.4,0.0,0.64,2.05
2002-09-19,323.3,320.55,323.3,323.3,0.0,0.91,2.9
2002-09-20,322.15,323.05,322.15,322.15,0.0,-0.36,-1.15
2002-09-21,322.26666666666665,322.95,322.26666666666665,322.26666666666665,0.0,0.0,0.12
2002-09-22,322.3833333333333,322.85,322.3833333333333,322.3833333333333,0.0,0.0,0.12
2002-09-23,322.5,322.75,322.5,322.5,0.0,0.11,0.12
2002-09-24,326.15,322.45,326.15,326.15,0.0,1.13,3.65
2002-09-25,322.25,326.25,322.25,322.25,0.0,-1.2,-3.9
2002-09-26,319.95,322.35,319.95,319.95,0.0,-0.71,-2.3
2002-09-27,319.95,320.15,319.95,319.95,0.0,0.0,0.0
2002-09-28,321.21666666666664,320.4,321.21666666666664,321.21666666666664,0.0,0.0,1.27
2002-09-29,322.48333333333335,320.65,322.48333333333335,322.48333333333335,0.0,0.0,1.27
2002-09-30,323.75,320.9,323.75,323.75,0.0,1.19,1.27
2002-10-01,320.3,323.6,320.3,320.3,0.0,-1.07,-3.45
2002-10-02,323.0,320.0,323.0,323.0,0.0,0.84,2.7
2002-10-03,321.65,322.75,321.65,321.65,0.0,-0.42,-1.35
2002-10-04,322.25,321.4,322.25,322.25,0.0,0.19,0.6
2002-10-05,322.3,321.84999999999997,322.3,322.3,0.0,0.0,0.05
2002-10-06,322.34999999999997,322.3,322.34999999999997,322.34999999999997,0.0,0.0,0.05
2002-10-07,322.4,322.75,322.4,322.4,0.0,0.05,0.05
2002-10-08,318.25,322.55,318.25,318.25,0.0,-1.29,-4.15
2002-10-09,320.05,318.45,320.05,320.05,0.0,0.57,1.8
2002-10-10,316.85,320.25,316.85,316.85,0.0,-1.0,-3.2
2002-10-11,316.75,317.0,316.75,316.75,0.0,-0.03,-0.1
2002-10-12,317.15,317.21666666666664,317.15,317.15,0.0,0.0,0.4
2002-10-13,317.55,317.43333333333334,317.55,317.55,0.0,0.0,0.4
2002-10-14,317.95,317.65,317.95,317.95,0.0,0.38,0.4
2002-10-15,313.5,318.15,313.5,313.5,0.0,-1.4,-4.45
2002-10-16,314.55,313.75,314.55,314.55,0.0,0.33,1.05
2002-10-17,311.45,314.25,311.45,311.45,0.0,-0.99,-3.1
2002-10-18,312.85,311.55,312.85,312.85,0.0,0.45,1.4
2002-10-19,312.25,311.98333333333335,312.25,312.25,0.0,0.0,-0.6
2002-10-20,311.65000000000003,312.4166666666667,311.65000000000003,311.65000000000003,0.0,0.0,-0.6
2002-10-21,311.05,312.85,311.05,311.05,0.0,-0.58,-0.6
2002-10-22,313.0,311.25,313.0,313.0,0.0,0.63,1.95
2002-10-23,311.85,312.75,311.85,311.85,0.0,-0.37,-1.15
2002-10-24,311.65,312.05,311.65,311.65,0.0,-0.06,-0.2
2002-10-25,313.85,311.8,313.85,313.85,0.0,0.71,2.2
2002-10-26,314.43333333333334,312.35,314.43333333333334,314.43333333333334,0.0,0.0,0.58
2002-10-27,315.0166666666667,312.9,315.0166666666667,315.0166666666667,0.0,0.0,0.58
2002-10-28,315.6,313.45,315.6,315.6,0.0,0.56,0.58
2002-10-29,316.75,315.65,316.75,316.75,0.0,0.36,1.15
2002-10-30,316.4,317.0,316.4,316.4,0.0,-0.11,-0.35
2002-10-31,317.8,316.25,317.8,317.8,0.0,0.44,1.4
2002-11-01,320.25,317.65,320.25,320.25,0.0,0.77,2.45
2002-11-02,319.5833333333333,318.01666666666665,319.5833333333333,319.5833333333333,0.0,0.0,-0.67
2002-11-03,318.9166666666667,318.3833333333333,318.9166666666667,318.9166666666667,0.0,0.0,-0.67
2002-11-04,318.25,318.75,318.25,318.25,0.0,-0.62,-0.67
2002-11-05,317.75,318.55,317.75,317.75,0.0,-0.16,-0.5
2002-11-06,318.25,317.85,318.25,318.25,0.0,0.16,0.5
2002-11-07,321.1,318.05,321.1,321.1,0.0,0.9,2.85
2002-11-08,321.55,321.0,321.55,321.55,0.0,0.14,0.45
2002-11-09,321.5833333333333,321.1666666666667,321.5833333333333,321.5833333333333,0.0,0.0,0.03
2002-11-10,321.6166666666667,321.3333333333333,321.6166666666667,321.6166666666667,0.0,0.0,0.03
2002-11-11,321.65,321.5,321.65,321.65,0.0,0.03,0.03
2002-11-12,324.45,321.5,324.45,324.45,0.0,0.87,2.8
2002-11-13,319.0,324.35,319.0,319.0,0.0,-1.68,-5.45
2002-11-14,318.35,319.2,318.35,318.35,0.0,-0.2,-0.65
2002-11-15,320.55,318.15,320.55,320.55,0.0,0.69,2.2
2002-11-16,320.15000000000003,318.84999999999997,320.15000000000003,320.15000000000003,0.0,0.0,-0.4
2002-11-17,319.75,319.55,319.75,319.75,0.0,0.0,-0.4
2002-11-18,319.35,320.25,319.35,319.35,0.0,-0.37,-0.4
2002-11-19,319.05,319.25,319.05,319.05,0.0,-0.09,-0.3
2002-11-20,317.85,318.9,317.85,317.85,0.0,-0.38,-1.2
2002-11-21,317.65,317.85,317.65,317.65,0.0,-0.06,-0.2
2002-11-22,321.05,317.75,321.05,321.05,0.0,1.07,3.4
2002-11-23,320.06666666666666,318.5833333333333,320.06666666666666,320.06666666666666,0.0,0.0,-0.98
2002-11-24,319.08333333333337,319.4166666666667,319.08333333333337,319.08333333333337,0.0,0.0,-0.98
2002-11-25,318.1,320.25,318.1,318.1,0.0,-0.92,-0.98
2002-11-26,318.15,318.1,318.15,318.15,0.0,0.02,0.05
2002-11-27,317.3,318.1,317.3,317.3,0.0,-0.27,-0.85
2002-11-28,317.9,317.25,317.9,317.9,0.0,0.19,0.6
2002-11-29,319.05,317.85,319.05,319.05,0.0,0.36,1.15
2002-11-30,318.6333333333333,318.18333333333334,318.6333333333333,318.6333333333333,0.0,0.0,-0.42
2002-12-01,318.2166666666667,318.5166666666667,318.2166666666667,318.2166666666667,0.0,0.0,-0.42
2002-12-02,317.8,318.85,317.8,317.8,0.0,-0.39,-0.42
2002-12-03,320.85,317.75,320.85,320.85,0.0,0.96,3.05
2002-12-04,322.25,320.75,322.25,322.25,0.0,0.44,1.4
2002-12-05,324.6,322.15,324.6,324.6,0.0,0.73,2.35
2002-12-06,326.25,324.65,326.25,326.25,0.0,0.51,1.65
2002-12-07,326.1666666666667,325.25,326.1666666666667,326.1666666666667,0.0,0.0,-0.08
2002-12-08,326.0833333333333,325.84999999999997,326.0833333333333,326.0833333333333,0.0,0.0,-0.08
2002-12-09,326.0,326.45,326.0,326.0,0.0,-0.08,-0.08
2002-12-10,323.75,325.95,323.75,323.75,0.0,-0.69,-2.25
2002-12-11,324.65,323.5,324.65,324.65,0.0,0.28,0.9
2002-12-12,331.45,325.0,331.45,331.45,0.0,2.09,6.8
2002-12-13,333.15,331.25,333.15,333.15,0.0,0.51,1.7
2002-12-14,334.3566666666666,331.79333333333335,334.3566666666666,334.3566666666666,0.0,0.0,1.21
2002-12-15,335.56333333333333,332.33666666666664,335.56333333333333,335.56333333333333,0.0,0.0,1.21
2002-12-16,336.77,332.88,336.77,336.77,0.0,1.09,1.21
2002-12-17,336.88,336.88,336.88,336.88,0.0,0.03,0.11
2002-12-18,343.65,337.25,343.65,343.65,0.0,2.01,6.77
2002-12-19,345.38,344.88,345.38,345.38,0.0,0.5,1.73
2002-12-20,340.7,345.85,340.7,340.7,0.0,-1.36,-4.68
2002-12-21,342.4166666666667,343.98333333333335,342.4166666666667,342.4166666666667,0.0,0.0,1.72
2002-12-22,344.1333333333333,342.1166666666667,344.1333333333333,344.1333333333333,0.0,0.0,1.72
2002-12-23,345.85,340.25,345.85,345.85,0.0,1.51,1.72
2002-12-24,346.85,345.45,346.85,346.85,0.0,0.29,1.0
2002-12-25,345.5,347.0,345.5,345.5,0.0,-0.39,-1.35
2002-12-26,349.62,344.38,349.62,349.62,0.0,1.19,4.12
2002-12-27,349.2,349.55,349.2,349.2,0.0,-0.12,-0.42
2002-12-28,347.4,349.4666666666667,347.4,347.4,0.0,0.0,-1.8
2002-12-29,345.6,349.3833333333333,345.6,345.6,0.0,0.0,-1.8
2002-12-30,343.8,349.3,343.8,343.8,0.0,-1.55,-1.8
2002-12-31,347.0,343.3,347.0,347.0,0.0,0.93,3.2
2003-01-01,346.31,344.84000000000003,346.31,346.31,0.0,0.0,-0.69
2003-01-02,345.62,346.38,345.62,345.62,0.0,-0.4,-0.69
2003-01-03,351.2,345.3,351.2,351.2,0.0,1.61,5.58
2003-01-04,351.29333333333335,347.16,351.29333333333335,351.29333333333335,0.0,0.0,0.09
2003-01-05,351.38666666666666,349.02,351.38666666666666,351.38666666666666,0.0,0.0,0.09
2003-01-06,351.48,350.88,351.48,351.48,0.0,0.08,0.09
2003-01-07,347.38,350.62,347.38,347.38,0.0,-1.17,-4.1
2003-01-08,353.62,347.62,353.62,353.62,0.0,1.8,6.24
2003-01-09,353.27,353.12,353.27,353.27,0.0,-0.1,-0.35
2003-01-10,354.68,352.88,354.68,354.68,0.0,0.4,1.41
2003-01-11,354.66,353.0466666666667,354.66,354.66,0.0,0.0,-0.02
2003-01-12,354.64,353.2133333333333,354.64,354.64,0.0,0.0,-0.02
2003-01-13,354.62,353.38,354.62,354.62,0.0,-0.02,-0.02
2003-01-14,351.5,354.0,351.5,351.5,0.0,-0.88,-3.12
2003-01-15,350.65,351.75,350.65,350.65,0.0,-0.24,-0.85
2003-01-16,358.12,351.12,358.12,358.12,0.0,2.13,7.47
2003-01-17,356.48,357.12,356.48,356.48,0.0,-0.46,-1.64
2003-01-18,356.40333333333336,356.83,356.40333333333336,356.40333333333336,0.0,0.0,-0.08
2003-01-19,356.32666666666665,356.54,356.32666666666665,356.32666666666665,0.0,0.0,-0.08
2003-01-20,356.25,356.25,356.25,356.25,0.0,-0.06,-0.08
2003-01-21,358.15,356.35,358.15,358.15,0.0,0.53,1.9
2003-01-22,361.0,358.0,361.0,361.0,0.0,0.8,2.85
2003-01-23,363.57,362.12,363.57,363.57,0.0,0.71,2.57
2003-01-24,368.62,363.38,368.62,368.62,0.0,1.39,5.05
2003-01-25,369.04,365.2133333333333,369.04,369.04,0.0,0.0,0.42
2003-01-26,369.46,367.0466666666667,369.46,369.46,0.0,0.0,0.42
2003-01-27,369.88,368.88,369.88,369.88,0.0,0.34,0.42
2003-01-28,369.48,369.12,369.48,369.48,0.0,-0.11,-0.4
2003-01-29,366.38,369.77,366.38,366.38,0.0,-0.84,-3.1
2003-01-30,370.12,365.12,370.12,370.12,0.0,1.02,3.74
2003-01-31,368.48,370.38,368.48,368.48,0.0,-0.44,-1.64
2003-02-01,369.43666666666667,369.58666666666664,369.43666666666667,369.43666666666667,0.0,0.0,0.96
2003-02-02,370.3933333333334,368.79333333333335,370.3933333333334,370.3933333333334,0.0,0.0,0.96
2003-02-03,371.35,368.0,371.35,371.35,0.0,0.78,0.96
2003-02-04,382.0,371.5,382.0,382.0,0.0,2.87,10.65
2003-02-05,372.25,382.25,372.25,372.25,0.0,-2.55,-9.75
2003-02-06,370.75,370.1,370.75,370.75,0.0,-0.4,-1.5
2003-02-07,369.9,370.0,369.9,369.9,0.0,-0.23,-0.85
2003-02-08,367.5933333333333,369.79333333333335,367.5933333333333,367.5933333333333,0.0,0.0,-2.31
2003-02-09,365.2866666666667,369.58666666666664,365.2866666666667,365.2866666666667,0.0,0.0,-2.31
2003-02-10,362.98,369.38,362.98,362.98,0.0,-1.87,-2.31
2003-02-11,363.68,362.62,363.68,363.68,0.0,0.19,0.7
2003-02-12,352.88,363.88,352.88,352.88,0.0,-2.97,-10.8
2003-02-13,356.75,352.0,356.75,356.75,0.0,1.1,3.87
2003-02-14,351.0,357.0,351.0,351.0,0.0,-1.61,-5.75
2003-02-15,349.6666666666667,354.8333333333333,349.6666666666667,349.6666666666667,0.0,0.0,-1.33
2003-02-16,348.3333333333333,352.6666666666667,348.3333333333333,348.3333333333333,0.0,0.0,-1.33
2003-02-17,347.0,350.5,347.0,347.0,0.0,-1.14,-1.33
2003-02-18,344.0,346.75,344.0,344.0,0.0,-0.86,-3.0
2003-02-19,349.95,342.75,349.95,349.95,0.0,1.73,5.95
2003-02-20,352.48,349.62,352.48,352.48,0.0,0.72,2.53
2003-02-21,351.43,352.77,351.43,351.43,0.0,-0.3,-1.05
2003-02-22,353.24666666666667,352.3066666666667,353.24666666666667,353.24666666666667,0.0,0.0,1.82
2003-02-23,355.06333333333333,351.8433333333333,355.06333333333333,355.06333333333333,0.0,0.0,1.82
2003-02-24,356.88,351.38,356.88,356.88,0.0,1.55,1.82
2003-02-25,351.93,357.12,351.93,351.93,0.0,-1.39,-4.95
2003-02-26,354.38,352.12,354.38,354.38,0.0,0.7,2.45
2003-02-27,345.62,354.77,345.62,345.62,0.0,-2.47,-8.76
2003-02-28,349.85,345.1,349.85,349.85,0.0,1.22,4.23
2003-03-01,349.94,346.27333333333337,349.94,349.94,0.0,0.0,0.09
2003-03-02,350.03000000000003,347.44666666666666,350.03000000000003,350.03000000000003,0.0,0.0,0.09
2003-03-03,350.12,348.62,350.12,350.12,0.0,0.08,0.09
2003-03-04,353.12,350.12,353.12,353.12,0.0,0.86,3.0
2003-03-05,353.88,354.12,353.88,353.88,0.0,0.22,0.76
2003-03-06,356.5,353.9,356.5,356.5,0.0,0.74,2.62
2003-03-07,350.6,356.4,350.6,350.6,0.0,-1.65,-5.9
2003-03-08,351.99,354.8933333333333,351.99,351.99,0.0,0.0,1.39
2003-03-09,353.38,353.38666666666666,353.38,353.38,0.0,0.0,1.39
2003-03-10,354.77,351.88,354.77,354.77,0.0,1.19,1.39
2003-03-11,350.98,354.98,350.98,350.98,0.0,-1.07,-3.79
2003-03-12,346.0,350.6,346.0,346.0,0.0,-1.42,-4.98
2003-03-13,334.7,346.5,334.7,334.7,0.0,-3.27,-11.3
2003-03-14,336.5,334.4,336.5,336.5,0.0,0.54,1.8
2003-03-15,336.6333333333333,334.6333333333333,336.6333333333333,336.6333333333333,0.0,0.0,0.13
2003-03-16,336.76666666666665,334.8666666666667,336.76666666666665,336.76666666666665,0.0,0.0,0.13
2003-03-17,336.9,335.1,336.9,336.9,0.0,0.12,0.13
2003-03-18,338.1,337.15,338.1,338.1,0.0,0.36,1.2
2003-03-19,336.55,338.65,336.55,336.55,0.0,-0.46,-1.55
2003-03-20,332.38,336.88,332.38,332.38,0.0,-1.24,-4.17
2003-03-21,326.18,332.12,326.18,326.18,0.0,-1.87,-6.2
2003-03-22,327.43,330.70666666666665,327.43,327.43,0.0,0.0,1.25
2003-03-23,328.68,329.29333333333335,328.68,328.68,0.0,0.0,1.25
2003-03-24,329.93,327.88,329.93,329.93,0.0,1.15,1.25
2003-03-25,328.62,330.38,328.62,328.62,0.0,-0.4,-1.31
2003-03-26,330.38,328.88,330.38,330.38,0.0,0.54,1.76
2003-03-27,329.38,330.88,329.38,329.38,0.0,-0.3,-1.0
2003-03-28,331.9,329.65,331.9,331.9,0.0,0.77,2.52
2003-03-29,333.76,330.64,333.76,333.76,0.0,0.0,1.86
2003-03-30,335.62,331.63,335.62,335.62,0.0,0.0,1.86
2003-03-31,337.48,332.62,337.48,337.48,0.0,1.68,1.86
2003-04-01,335.12,337.62,335.12,335.12,0.0,-0.7,-2.36
2003-04-02,330.0,335.25,330.0,330.0,0.0,-1.53,-5.12
2003-04-03,325.38,329.62,325.38,325.38,0.0,-1.4,-4.62
2003-04-04,325.7,325.35,325.7,325.7,0.0,0.1,0.32
2003-04-05,324.8,324.15000000000003,324.8,324.8,0.0,0.0,-0.9
2003-04-06,323.9,322.95,323.9,323.9,0.0,0.0,-0.9
2003-04-07,323.0,321.75,323.0,323.0,0.0,-0.83,-0.9
2003-04-08,323.3,322.85,323.3,323.3,0.0,0.09,0.3
2003-04-09,326.85,323.05,326.85,326.85,0.0,1.1,3.55
2003-04-10,326.5,327.05,326.5,326.5,0.0,-0.11,-0.35
2003-04-11,328.18,326.27,328.18,328.18,0.0,0.51,1.68
2003-04-12,327.12,326.38,327.12,327.12,0.0,0.0,-1.06
2003-04-13,326.06,326.49,326.06,326.06,0.0,0.0,-1.06
2003-04-14,325.0,326.6,325.0,325.0,0.0,-0.97,-1.06
2003-04-15,324.95,324.95,324.95,324.95,0.0,-0.02,-0.05
2003-04-16,326.45,324.75,326.45,326.45,0.0,0.46,1.5
2003-04-17,327.2,326.85,327.2,327.2,0.0,0.23,0.75
2003-04-18,327.25,327.25,327.25,327.25,0.0,0.02,0.05
2003-04-19,329.43333333333334,327.25,329.43333333333334,329.43333333333334,0.0,0.0,2.18
2003-04-20,331.6166666666667,327.25,331.6166666666667,331.6166666666667,0.0,0.0,2.18
2003-04-21,333.8,327.25,333.8,333.8,0.0,2.0,2.18
2003-04-22,333.12,333.77,333.12,333.12,0.0,-0.2,-0.68
2003-04-23,331.38,332.98,331.38,331.38,0.0,-0.52,-1.74
2003-04-24,334.6,331.35,334.6,334.6,0.0,0.97,3.22
2003-04-25,333.4,334.4,333.4,333.4,0.0,-0.36,-1.2
2003-04-26,333.6333333333333,334.01666666666665,333.6333333333333,333.6333333333333,0.0,0.0,0.23
2003-04-27,333.8666666666667,333.6333333333333,333.8666666666667,333.8666666666667,0.0,0.0,0.23
2003-04-28,334.1,333.25,334.1,334.1,0.0,0.21,0.23
2003-04-29,334.25,333.85,334.25,334.25,0.0,0.04,0.15
2003-04-30,339.62,334.88,339.62,339.62,0.0,1.61,5.37
2003-05-01,341.75,339.65,341.75,341.75,0.0,0.63,2.13
2003-05-02,341.05,341.85,341.05,341.05,0.0,-0.2,-0.7
2003-05-03,341.43333333333334,341.81666666666666,341.43333333333334,341.43333333333334,0.0,0.0,0.38
2003-05-04,341.81666666666666,341.78333333333336,341.81666666666666,341.81666666666666,0.0,0.0,0.38
2003-05-05,342.2,341.75,342.2,342.2,0.0,0.34,0.38
2003-05-06,344.38,342.12,344.38,344.38,0.0,0.64,2.18
2003-05-07,342.0,344.35,342.0,342.0,0.0,-0.69,-2.38
2003-05-08,348.25,341.7,348.25,348.25,0.0,1.83,6.25
2003-05-09,348.7,348.4,348.7,348.7,0.0,0.13,0.45
2003-05-10,349.55,348.4833333333333,349.55,349.55,0.0,0.0,0.85
2003-05-11,350.4,348.56666666666666,350.4,350.4,0.0,0.0,0.85
2003-05-12,351.25,348.65,351.25,351.25,0.0,0.73,0.85
2003-05-13,349.73,350.88,349.73,349.73,0.0,-0.43,-1.52
2003-05-14,352.5,350.25,352.5,352.5,0.0,0.79,2.77
2003-05-15,352.0,352.35,352.0,352.0,0.0,-0.14,-0.5
2003-05-16,354.85,351.85,354.85,354.85,0.0,0.81,2.85
2003-05-17,358.65000000000003,353.48333333333335,358.65000000000003,358.65000000000003,0.0,0.0,3.8
2003-05-18,362.45,355.1166666666667,362.45,362.45,0.0,0.0,3.8
2003-05-19,366.25,356.75,366.25,366.25,0.0,3.21,3.8
2003-05-20,368.12,367.12,368.12,368.12,0.0,0.51,1.87
2003-05-21,371.62,368.48,371.62,371.62,0.0,0.95,3.5
2003-05-22,368.38,372.12,368.38,368.38,0.0,-0.87,-3.24
2003-05-23,368.75,369.05,368.75,368.75,0.0,0.1,0.37
2003-05-24,369.55,368.65000000000003,369.55,369.55,0.0,0.0,0.8
2003-05-25,370.34999999999997,368.25,370.34999999999997,370.34999999999997,0.0,0.0,0.8
2003-05-26,371.15,367.85,371.15,371.15,0.0,0.65,0.8
2003-05-27,365.12,370.62,365.12,365.12,0.0,-1.62,-6.03
2003-05-28,364.55,365.25,364.55,364.55,0.0,-0.16,-0.57
