Date,Price,Open,High,Low,Percent,Diff
2014-07-29,5.1517,5.1374,5.1533,5.1331,0.2081,0.0107
2014-07-30,5.1779,5.148,5.1844,5.1437,0.5086,0.0262
2014-07-31,5.2138,5.1752,5.2154,5.1704,0.6933,0.0359
2014-08-01,5.2008,5.2103,5.2302,5.1955,-0.2493,-0.013
2014-08-02,5.203,5.2065,5.2243,5.1939,0.0429,0.0022
2014-08-03,5.2053,5.2026,5.2184,5.1923,0.0429,0.0022
2014-08-04,5.2075,5.1988,5.2125,5.1907,0.0429,0.0022
2014-08-05,5.2206,5.1999,5.2239,5.186,0.2516,0.0131
2014-08-06,5.2215,5.2164,5.241,5.2027,0.0172,0.0009
2014-08-07,5.2321,5.2178,5.2493,5.2129,0.203,0.0106
2014-08-08,5.2175,5.2302,5.2528,5.2092,-0.279,-0.0146
2014-08-09,5.2164,5.2247,5.2424,5.2087,-0.0211,-0.0011
2014-08-10,5.2153,5.2193,5.232,5.2082,-0.0211,-0.0011
2014-08-11,5.2142,5.2138,5.2216,5.2077,-0.0211,-0.0011
2014-08-12,5.2095,5.2112,5.2182,5.2026,-0.0901,-0.0047
2014-08-13,5.1929,5.2074,5.2152,5.18,-0.3186,-0.0166
2014-08-14,5.176,5.19,5.1937,5.1694,-0.3254,-0.0169
2014-08-15,5.186,5.1715,5.1983,5.1698,0.1932,0.01
2014-08-16,5.186,5.1752,5.1942,5.1741,0.0,0.0
2014-08-17,5.186,5.1789,5.1901,5.1783,0.0,0.0
2014-08-18,5.186,5.1826,5.186,5.1826,0.0,0.0
2014-08-19,5.1959,5.1795,5.1959,5.1762,0.1909,0.0099
2014-08-20,5.2134,5.1955,5.2134,5.1807,0.3368,0.0175
2014-08-21,5.1988,5.2113,5.2204,5.1918,-0.28,-0.0146
2014-08-22,5.1922,5.1951,5.2052,5.1672,-0.127,-0.0066
2014-08-23,5.1936,5.1935,5.2063,5.1749,0.0263,0.0014
2014-08-24,5.1949,5.1918,5.2074,5.1825,0.0263,0.0014
2014-08-25,5.1963,5.1902,5.2085,5.1902,0.0263,0.0014
2014-08-26,5.1897,5.1911,5.2002,5.1799,-0.127,-0.0066
2014-08-27,5.1927,5.1862,5.2008,5.178,0.0578,0.003
2014-08-28,5.1996,5.1892,5.206,5.1747,0.1329,0.0069
2014-08-29,5.1991,5.1975,5.2058,5.1875,-0.0096,-0.0005
2014-08-30,5.2011,5.1963,5.207,5.1891,0.0385,0.002
2014-08-31,5.2031,5.1951,5.2083,5.1907,0.0385,0.002
2014-09-01,5.2051,5.1939,5.2095,5.1923,0.0384,0.002
2014-09-02,5.225,5.2031,5.2267,5.1998,0.3823,0.0199
2014-09-03,5.2165,5.224,5.2355,5.1943,-0.1627,-0.0085
2014-09-04,5.2268,5.2155,5.2284,5.1992,0.1975,0.0103
2014-09-05,5.2097,5.2241,5.2401,5.2044,-0.3272,-0.0171
2014-09-06,5.214,5.2186,5.2365,5.2,0.0832,0.0043
2014-09-07,5.2184,5.2131,5.2328,5.1957,0.0831,0.0043
2014-09-08,5.2227,5.2076,5.2292,5.1913,0.083,0.0043
2014-09-09,5.2302,5.2174,5.2405,5.2125,0.1436,0.0075
2014-09-10,5.2493,5.2243,5.2607,5.2194,0.3652,0.0191
2014-09-11,5.2487,5.2427,5.2635,5.2341,-0.0114,-0.0006
2014-09-12,5.257,5.2475,5.2631,5.2397,0.1581,0.0083
2014-09-13,5.2563,5.2463,5.2647,5.2401,-0.0139,-0.0007
2014-09-14,5.2555,5.245,5.2662,5.2405,-0.014,-0.0007
2014-09-15,5.2548,5.2438,5.2678,5.2409,-0.014,-0.0007
2014-09-16,5.24,5.2487,5.2611,5.2309,-0.2816,-0.0148
2014-09-17,5.2598,5.2341,5.2598,5.2325,0.3779,0.0198
2014-09-18,5.2529,5.2626,5.2688,5.2458,-0.1312,-0.0069
2014-09-19,5.2434,5.2451,5.2641,5.2379,-0.1809,-0.0095
2014-09-20,5.2468,5.2427,5.2612,5.2358,0.0655,0.0034
2014-09-21,5.2503,5.2403,5.2582,5.2338,0.0654,0.0034
2014-09-22,5.2537,5.2379,5.2553,5.2317,0.0654,0.0034
2014-09-23,5.2551,5.2516,5.2568,5.2425,0.0266,0.0014
2014-09-24,5.2512,5.2502,5.2602,5.2397,-0.0742,-0.0039
2014-09-25,5.2632,5.2422,5.2681,5.2422,0.2285,0.012
2014-09-26,5.2766,5.262,5.2831,5.2521,0.2546,0.0134
2014-09-27,5.2738,5.264,5.2834,5.2525,-0.0524,-0.0028
2014-09-28,5.2711,5.266,5.2837,5.253,-0.0525,-0.0028
2014-09-29,5.2683,5.268,5.284,5.2534,-0.0525,-0.0028
2014-09-30,5.283,5.2646,5.2863,5.2543,0.279,0.0147
2014-10-01,5.2822,5.281,5.292,5.2745,-0.0151,-0.0008
2014-10-02,5.2863,5.281,5.2928,5.268,0.0776,0.0041
2014-10-03,5.3168,5.2826,5.3217,5.2761,0.577,0.0305
2014-10-04,5.3157,5.2922,5.3239,5.2857,-0.0201,-0.0011
2014-10-05,5.3147,5.3019,5.326,5.2954,-0.0201,-0.0011
2014-10-06,5.3136,5.3115,5.3282,5.305,-0.0201,-0.0011
2014-10-07,5.3087,5.305,5.3234,5.3001,-0.0922,-0.0049
2014-10-08,5.3079,5.3017,5.3318,5.3001,-0.0151,-0.0008
2014-10-09,5.2935,5.2985,5.3101,5.273,-0.2713,-0.0144
2014-10-10,5.2943,5.2868,5.3008,5.2776,0.0151,0.0008
2014-10-11,5.2932,5.2865,5.3003,5.2785,-0.0208,-0.0011
2014-10-12,5.2921,5.2863,5.2997,5.2795,-0.0208,-0.0011
2014-10-13,5.291,5.286,5.2992,5.2804,-0.0208,-0.0011
2014-10-14,5.3049,5.2889,5.3098,5.2825,0.2627,0.0139
2014-10-15,5.2939,5.3004,5.3152,5.2816,-0.2074,-0.011
2014-10-16,5.293,5.2898,5.3175,5.2833,-0.017,-0.0009
2014-10-17,5.294,5.2895,5.303,5.2758,0.0189,0.001
2014-10-18,5.2865,5.2888,5.2995,5.2724,-0.1423,-0.0075
2014-10-19,5.2789,5.288,5.296,5.269,-0.1425,-0.0075
2014-10-20,5.2714,5.2873,5.2925,5.2656,-0.1427,-0.0075
2014-10-21,5.2704,5.2663,5.2795,5.2579,-0.019,-0.001
2014-10-22,5.2834,5.2683,5.2907,5.265,0.2467,0.013
2014-10-23,5.288,5.2807,5.2913,5.2744,0.0871,0.0046
2014-10-24,5.2983,5.2859,5.3036,5.281,0.1948,0.0103
2014-10-25,5.3001,5.2872,5.3054,5.2829,0.034,0.0018
2014-10-26,5.3019,5.2886,5.3073,5.2847,0.034,0.0018
2014-10-27,5.3037,5.2899,5.3091,5.2866,0.034,0.0018
2014-10-28,5.3073,5.2983,5.3123,5.286,0.0679,0.0036
2014-10-29,5.3108,5.3014,5.3237,5.2981,0.0659,0.0035
2014-10-30,5.3251,5.3193,5.3328,5.3144,0.2693,0.0143
2014-10-31,5.3332,5.323,5.3365,5.3054,0.1521,0.0081
2014-11-01,5.3376,5.3241,5.3403,5.3096,0.0819,0.0044
2014-11-02,5.3419,5.3253,5.3441,5.3138,0.0818,0.0044
2014-11-03,5.3463,5.3264,5.3479,5.318,0.0817,0.0044
2014-11-04,5.3441,5.3393,5.3506,5.3222,-0.0411,-0.0022
2014-11-05,5.3566,5.3389,5.3779,5.334,0.2339,0.0125
2014-11-06,5.3715,5.3578,5.3796,5.3479,0.2782,0.0149
2014-11-07,5.3521,5.3745,5.3838,5.3487,-0.3612,-0.0194
2014-11-08,5.3558,5.3643,5.3791,5.346,0.0691,0.0037
2014-11-09,5.3595,5.354,5.3744,5.3432,0.0691,0.0037
2014-11-10,5.3632,5.3438,5.3697,5.3405,0.069,0.0037
2014-11-11,5.3653,5.3595,5.3758,5.3448,0.0392,0.0021
2014-11-12,5.3622,5.3584,5.3757,5.3504,-0.0578,-0.0031
2014-11-13,5.3537,5.3569,5.3638,5.3408,-0.1585,-0.0085
2014-11-14,5.3594,5.3483,5.369,5.3467,0.1065,0.0057
2014-11-15,5.3576,5.3507,5.3684,5.3453,-0.033,-0.0018
2014-11-16,5.3559,5.3532,5.3677,5.344,-0.033,-0.0018
2014-11-17,5.3541,5.3556,5.3671,5.3426,-0.033,-0.0018
2014-11-18,5.3518,5.354,5.3633,5.3432,-0.043,-0.0023
2014-11-19,5.3648,5.3481,5.3717,5.3432,0.2429,0.013
2014-11-20,5.3564,5.3644,5.3685,5.3511,-0.1566,-0.0084
2014-11-21,5.3478,5.3527,5.3605,5.3384,-0.1606,-0.0086
2014-11-22,5.3473,5.3501,5.3569,5.3352,-0.01,-0.0005
2014-11-23,5.3467,5.3476,5.3534,5.3321,-0.01,-0.0005
2014-11-24,5.3462,5.345,5.3498,5.3289,-0.01,-0.0005
2014-11-25,5.3434,5.3401,5.3552,5.3356,-0.0524,-0.0028
2014-11-26,5.3347,5.3393,5.3523,5.3311,-0.1628,-0.0087
2014-11-27,5.3379,5.3311,5.3448,5.3278,0.06,0.0032
2014-11-28,5.3491,5.3378,5.3524,5.3299,0.2098,0.0112
2014-11-29,5.3427,5.3447,5.3573,5.3271,-0.119,-0.0064
2014-11-30,5.3364,5.3517,5.3623,5.3242,-0.1192,-0.0064
2014-12-01,5.33,5.3586,5.3672,5.3214,-0.1193,-0.0064
2014-12-02,5.3468,5.3247,5.3484,5.3214,0.3152,0.0168
2014-12-03,5.3446,5.3398,5.3561,5.3362,-0.0411,-0.0022
2014-12-04,5.3456,5.3411,5.3547,5.3357,0.0187,0.001
2014-12-05,5.3681,5.3419,5.3714,5.3354,0.4209,0.0225
2014-12-06,5.3607,5.3502,5.3754,5.3377,-0.1379,-0.0074
2014-12-07,5.3533,5.3586,5.3794,5.3399,-0.138,-0.0074
2014-12-08,5.3459,5.3669,5.3834,5.3422,-0.1382,-0.0074
2014-12-09,5.3088,5.3422,5.3587,5.3005,-0.694,-0.0371
2014-12-10,5.3056,5.3037,5.3242,5.2952,-0.0603,-0.0032
2014-12-11,5.3033,5.3053,5.3333,5.2964,-0.0434,-0.0023
2014-12-12,5.3064,5.2996,5.3079,5.2858,0.0585,0.0031
2014-12-13,5.3129,5.3001,5.3166,5.2874,0.1225,0.0065
2014-12-14,5.3194,5.3006,5.3252,5.2889,0.1223,0.0065
2014-12-15,5.3259,5.3011,5.3339,5.2905,0.1222,0.0065
2014-12-16,5.3284,5.3239,5.3448,5.3049,0.0469,0.0025
2014-12-17,5.3139,5.3263,5.3385,5.3021,-0.2721,-0.0145
2014-12-18,5.2876,5.3086,5.3268,5.2808,-0.4949,-0.0263
2014-12-19,5.2847,5.2888,5.3051,5.2638,-0.0548,-0.0029
2014-12-20,5.2847,5.2874,5.2988,5.2696,0.0,0.0
2014-12-21,5.2847,5.2859,5.2926,5.2755,0.0,0.0
2014-12-22,5.2847,5.2845,5.2863,5.2813,0.0,0.0
2014-12-23,5.286,5.2845,5.3025,5.2671,0.0246,0.0013
2014-12-24,5.2934,5.2858,5.2982,5.2727,0.14,0.0074
2014-12-25,5.2945,5.2897,5.3132,5.2865,0.0208,0.0011
2014-12-26,5.2987,5.2908,5.3147,5.2895,0.0793,0.0042
2014-12-27,5.2976,5.2925,5.3113,5.2858,-0.0214,-0.0011
2014-12-28,5.2964,5.2941,5.3079,5.2821,-0.0214,-0.0011
2014-12-29,5.2953,5.2958,5.3045,5.2784,-0.0214,-0.0011
2014-12-30,5.2983,5.293,5.3119,5.2854,0.0567,0.003
2014-12-31,5.3028,5.2963,5.3148,5.2838,0.0849,0.0045
2015-01-01,5.3093,5.3032,5.3093,5.2935,0.1226,0.0065
2015-01-02,5.3125,5.308,5.319,5.2935,0.0603,0.0032
2015-01-03,5.3079,5.3085,5.3214,5.2929,-0.0872,-0.0046
2015-01-04,5.3032,5.3091,5.3238,5.2923,-0.0873,-0.0046
2015-01-05,5.2986,5.3096,5.3262,5.2917,-0.0874,-0.0046
2015-01-06,5.2889,5.2965,5.3102,5.282,-0.1831,-0.0097
2015-01-07,5.2905,5.2869,5.3083,5.282,0.0303,0.0016
2015-01-08,5.2892,5.2903,5.2999,5.2781,-0.0246,-0.0013
2015-01-09,5.2885,5.2874,5.303,5.2777,-0.0132,-0.0007
2015-01-10,5.2925,5.2885,5.3043,5.2767,0.075,0.004
2015-01-11,5.2964,5.2896,5.3057,5.2756,0.0749,0.004
2015-01-12,5.3004,5.2907,5.307,5.2746,0.0749,0.004
2015-01-13,5.2941,5.2968,5.3058,5.2872,-0.1189,-0.0063
2015-01-14,5.2873,5.292,5.3028,5.2807,-0.1284,-0.0068
2015-01-15,5.2929,5.2855,5.3026,5.2794,0.1059,0.0056
2015-01-16,5.249,5.2941,5.3026,5.2372,-0.8294,-0.0439
2015-01-17,5.246,5.2778,5.2879,5.2309,-0.0572,-0.003
2015-01-18,5.243,5.2616,5.2732,5.2246,-0.0572,-0.003
2015-01-19,5.24,5.2453,5.2585,5.2183,-0.0572,-0.003
2015-01-20,5.2623,5.2379,5.2755,5.2363,0.4256,0.0223
2015-01-21,5.2451,5.2604,5.272,5.2321,-0.3269,-0.0172
2015-01-22,5.2507,5.2417,5.2606,5.2298,0.1068,0.0056
2015-01-23,5.2309,5.2488,5.2558,5.2223,-0.3771,-0.0198
2015-01-24,5.2232,5.2384,5.2507,5.2147,-0.1466,-0.0077
2015-01-25,5.2156,5.2279,5.2455,5.2071,-0.1468,-0.0077
2015-01-26,5.2079,5.2175,5.2404,5.1995,-0.147,-0.0077
2015-01-27,5.2054,5.2043,5.2183,5.2002,-0.048,-0.0025
2015-01-28,5.2129,5.2034,5.2328,5.2012,0.1441,0.0075
2015-01-29,5.2477,5.2093,5.2557,5.2044,0.6676,0.0348
2015-01-30,5.2368,5.2475,5.2496,5.222,-0.2077,-0.0109
2015-01-31,5.2261,5.2438,5.2474,5.2125,-0.2037,-0.0107
2015-02-01,5.2155,5.2401,5.2452,5.2031,-0.2041,-0.0107
2015-02-02,5.2048,5.2364,5.243,5.1936,-0.2045,-0.0107
2015-02-03,5.2095,5.2014,5.2207,5.1886,0.0903,0.0047
2015-02-04,5.2259,5.2091,5.2307,5.2027,0.3148,0.0164
2015-02-05,5.2142,5.2223,5.2292,5.2048,-0.2239,-0.0117
2015-02-06,5.229,5.2138,5.2354,5.2014,0.2838,0.0148
2015-02-07,5.2255,5.2177,5.2359,5.2012,-0.0663,-0.0035
2015-02-08,5.2221,5.2215,5.2364,5.2011,-0.0663,-0.0035
2015-02-09,5.2186,5.2254,5.2369,5.2009,-0.0664,-0.0035
2015-02-10,5.23,5.2151,5.2332,5.2119,0.2184,0.0114
2015-02-11,5.2301,5.2263,5.2381,5.222,0.0019,0.0001
2015-02-12,5.2222,5.2265,5.2426,5.2186,-0.151,-0.0079
2015-02-13,5.2241,5.2218,5.2369,5.2137,0.0364,0.0019
2015-02-14,5.2213,5.2219,5.2347,5.2117,-0.0542,-0.0028
2015-02-15,5.2184,5.2221,5.2326,5.2096,-0.0543,-0.0028
2015-02-16,5.2156,5.2222,5.2304,5.2076,-0.0543,-0.0028
2015-02-17,5.2102,5.2154,5.2207,5.1976,-0.1035,-0.0054
2015-02-18,5.2069,5.2065,5.2165,5.1969,-0.0633,-0.0033
2015-02-19,5.2053,5.2033,5.2165,5.1953,-0.0307,-0.0016
2015-02-20,5.2005,5.2017,5.2102,5.1953,-0.0922,-0.0048
2015-02-21,5.2016,5.2033,5.2113,5.1932,0.0205,0.0011
2015-02-22,5.2026,5.2049,5.2123,5.1911,0.0205,0.0011
2015-02-23,5.2037,5.2065,5.2134,5.189,0.0205,0.0011
2015-02-24,5.1989,5.2033,5.2165,5.1921,-0.0922,-0.0048
2015-02-25,5.1954,5.2017,5.2069,5.1904,-0.0673,-0.0035
2015-02-26,5.175,5.1952,5.2018,5.1538,-0.3927,-0.0204
2015-02-27,5.1614,5.1714,5.1799,5.1486,-0.2628,-0.0136
2015-02-28,5.1601,5.1696,5.1776,5.1477,-0.0258,-0.0013
2015-03-01,5.1587,5.1679,5.1752,5.1468,-0.0258,-0.0013
2015-03-02,5.1574,5.1661,5.1729,5.1459,-0.0258,-0.0013
2015-03-03,5.1575,5.1538,5.1623,5.1475,0.0019,0.0001
2015-03-04,5.1654,5.1573,5.1733,5.1493,0.1532,0.0079
2015-03-05,5.1755,5.165,5.1803,5.1586,0.1955,0.0101
2015-03-06,5.2008,5.1753,5.2104,5.1651,0.4888,0.0253
2015-03-07,5.2014,5.1815,5.2109,5.1722,0.0122,0.0006
2015-03-08,5.2021,5.1878,5.2115,5.1793,0.0122,0.0006
2015-03-09,5.2027,5.194,5.212,5.1864,0.0122,0.0006
2015-03-10,5.2236,5.2023,5.2315,5.1975,0.4017,0.0209
2015-03-11,5.2456,5.2232,5.2665,5.2004,0.4212,0.022
2015-03-12,5.2448,5.2448,5.2627,5.2256,-0.0153,-0.0008
2015-03-13,5.2576,5.24,5.2688,5.2332,0.2441,0.0128
2015-03-14,5.2578,5.2483,5.2718,5.2367,0.0044,0.0002
2015-03-15,5.2581,5.2565,5.2749,5.2402,0.0044,0.0002
2015-03-16,5.2583,5.2648,5.2779,5.2437,0.0044,0.0002
2015-03-17,5.2676,5.2547,5.274,5.2483,0.1769,0.0093
2015-03-18,5.2477,5.2672,5.291,5.2328,-0.3778,-0.0199
2015-03-19,5.2841,5.2473,5.2937,5.2344,0.6936,0.0364
2015-03-20,5.2505,5.2804,5.297,5.2363,-0.6359,-0.0336
2015-03-21,5.2464,5.2695,5.2851,5.232,-0.0781,-0.0041
2015-03-22,5.2423,5.2585,5.2732,5.2276,-0.0781,-0.0041
2015-03-23,5.2382,5.2476,5.2613,5.2233,-0.0782,-0.0041
2015-03-24,5.236,5.2329,5.2485,5.2233,-0.042,-0.0022
2015-03-25,5.2357,5.2356,5.2518,5.2259,-0.0057,-0.0003
2015-03-26,5.2424,5.2361,5.2538,5.2288,0.128,0.0067
2015-03-27,5.2406,5.2388,5.252,5.2289,-0.0343,-0.0018
2015-03-28,5.2445,5.2355,5.2543,5.2284,0.0738,0.0039
2015-03-29,5.2483,5.2322,5.2566,5.2278,0.0737,0.0039
2015-03-30,5.2522,5.2289,5.2589,5.2273,0.0737,0.0039
2015-03-31,5.2488,5.2501,5.2556,5.2374,-0.0647,-0.0034
2015-04-01,5.2401,5.2468,5.2539,5.2296,-0.1658,-0.0087
2015-04-02,5.238,5.2393,5.2558,5.2264,-0.0401,-0.0021
2015-04-03,5.2329,5.2395,5.2506,5.2244,-0.0974,-0.0051
2015-04-04,5.2345,5.2361,5.2485,5.2249,0.0312,0.0016
2015-04-05,5.2362,5.2327,5.2464,5.2255,0.0312,0.0016
2015-04-06,5.2378,5.2293,5.2443,5.226,0.0312,0.0016
2015-04-07,5.2551,5.2341,5.2712,5.2325,0.3303,0.0173
2015-04-08,5.2511,5.2514,5.2598,5.2351,-0.0761,-0.004
2015-04-09,5.247,5.2475,5.2607,5.2353,-0.0781,-0.0041
2015-04-10,5.242,5.2433,5.251,5.2302,-0.0953,-0.005
2015-04-11,5.2418,5.2425,5.2531,5.2285,-0.0032,-0.0002
2015-04-12,5.2417,5.2416,5.2553,5.2267,-0.0032,-0.0002
2015-04-13,5.2415,5.2408,5.2574,5.225,-0.0032,-0.0002
2015-04-14,5.229,5.233,5.2397,5.2175,-0.2385,-0.0125
2015-04-15,5.2263,5.2288,5.2431,5.2153,-0.0516,-0.0027
2015-04-16,5.2274,5.225,5.2373,5.2137,0.021,0.0011
2015-04-17,5.2196,5.2261,5.2397,5.2049,-0.1492,-0.0078
2015-04-18,5.2208,5.2201,5.238,5.2049,0.0236,0.0012
2015-04-19,5.2221,5.2141,5.2363,5.2049,0.0236,0.0012
2015-04-20,5.2233,5.2081,5.2346,5.2049,0.0236,0.0012
2015-04-21,5.2218,5.2245,5.2345,5.21,-0.0287,-0.0015
2015-04-22,5.2277,5.2197,5.2357,5.2114,0.113,0.0059
2015-04-23,5.2364,5.2272,5.2444,5.2188,0.1664,0.0087
2015-04-24,5.2571,5.2328,5.2652,5.2215,0.3953,0.0207
2015-04-25,5.2521,5.2413,5.2665,5.2239,-0.0957,-0.005
2015-04-26,5.247,5.2498,5.2678,5.2263,-0.0958,-0.005
2015-04-27,5.242,5.2583,5.2691,5.2287,-0.0959,-0.005
2015-04-28,5.2595,5.24,5.2687,5.2351,0.3338,0.0175
2015-04-29,5.2973,5.2591,5.3071,5.251,0.7187,0.0378
2015-04-30,5.3234,5.2938,5.3331,5.2777,0.4927,0.0261
2015-05-01,5.3581,5.3209,5.3613,5.3161,0.6518,0.0347
2015-05-02,5.362,5.3295,5.3657,5.3263,0.0722,0.0039
2015-05-03,5.3658,5.3381,5.37,5.3365,0.0721,0.0039
2015-05-04,5.3697,5.3467,5.3744,5.3467,0.0721,0.0039
2015-05-05,5.3738,5.366,5.3915,5.3354,0.0764,0.0041
2015-05-06,5.3626,5.372,5.3787,5.3465,-0.2084,-0.0112
2015-05-07,5.4008,5.364,5.4169,5.3592,0.7123,0.0382
2015-05-08,5.4031,5.3989,5.4139,5.3829,0.0426,0.0023
2015-05-09,5.4127,5.3989,5.4221,5.3854,0.1777,0.0096
2015-05-10,5.4223,5.399,5.4302,5.388,0.1774,0.0096
2015-05-11,5.4319,5.399,5.4384,5.3905,0.177,0.0096
2015-05-12,5.4341,5.431,5.4599,5.4242,0.0405,0.0022
2015-05-13,5.4009,5.4307,5.4371,5.3909,-0.611,-0.0332
2015-05-14,5.3971,5.3973,5.4135,5.3701,-0.0704,-0.0038
2015-05-15,5.3947,5.3936,5.4202,5.3842,-0.0445,-0.0024
2015-05-16,5.3909,5.3931,5.4163,5.3774,-0.0698,-0.0038
2015-05-17,5.3872,5.3927,5.4123,5.3707,-0.0699,-0.0038
2015-05-18,5.3834,5.3922,5.4084,5.3639,-0.0699,-0.0038
2015-05-19,5.4006,5.3833,5.4088,5.3704,0.3195,0.0172
2015-05-20,5.4145,5.3972,5.4251,5.3908,0.2574,0.0139
2015-05-21,5.3915,5.416,5.4201,5.3826,-0.4248,-0.023
2015-05-22,5.4023,5.3874,5.4103,5.3698,0.2003,0.0108
2015-05-23,5.4069,5.3896,5.4159,5.3768,0.0845,0.0046
2015-05-24,5.4114,5.3918,5.4216,5.3838,0.0845,0.0046
2015-05-25,5.416,5.394,5.4272,5.3908,0.0844,0.0046
2015-05-26,5.4369,5.4135,5.4466,5.4052,0.3859,0.0209
2015-05-27,5.4456,5.4336,5.4698,5.432,0.16,0.0087
2015-05-28,5.4457,5.4455,5.4634,5.4336,0.0018,0.0001
2015-05-29,5.437,5.4448,5.4532,5.4206,-0.1598,-0.0087
2015-05-30,5.4356,5.44,5.4545,5.4195,-0.0264,-0.0014
2015-05-31,5.4341,5.4351,5.4557,5.4184,-0.0264,-0.0014
2015-06-01,5.4327,5.4303,5.457,5.4173,-0.0264,-0.0014
2015-06-02,5.4371,5.4302,5.4597,5.427,0.081,0.0044
2015-06-03,5.4277,5.437,5.4511,5.4195,-0.1729,-0.0094
2015-06-04,5.4394,5.4227,5.4488,5.4227,0.2156,0.0117
2015-06-05,5.4664,5.4358,5.4744,5.4232,0.4964,0.027
2015-06-06,5.4577,5.4425,5.4758,5.424,-0.1592,-0.0087
2015-06-07,5.449,5.4491,5.4772,5.4248,-0.1594,-0.0087
2015-06-08,5.4403,5.4558,5.4786,5.4256,-0.1597,-0.0087
2015-06-09,5.4321,5.4385,5.4474,5.4199,-0.1507,-0.0082
2015-06-10,5.4143,5.4296,5.4436,5.4044,-0.3277,-0.0178
2015-06-11,5.4313,5.4125,5.4458,5.4095,0.314,0.017
2015-06-12,5.4185,5.428,5.4443,5.4119,-0.2357,-0.0128
2015-06-13,5.4205,5.4334,5.4472,5.4125,0.0363,0.002
2015-06-14,5.4224,5.4387,5.4502,5.4132,0.0363,0.002
2015-06-15,5.4244,5.4441,5.4531,5.4138,0.0363,0.002
2015-06-16,5.4263,5.4203,5.4331,5.4167,0.035,0.0019
2015-06-17,5.4134,5.4231,5.444,5.4053,-0.2377,-0.0129
2015-06-18,5.4198,5.4085,5.4293,5.4053,0.1182,0.0064
2015-06-19,5.4191,5.417,5.4298,5.4086,-0.0129,-0.0007
2015-06-20,5.4223,5.4163,5.4311,5.4054,0.0597,0.0032
2015-06-21,5.4256,5.4157,5.4323,5.4021,0.0596,0.0032
2015-06-22,5.4288,5.415,5.4336,5.3989,0.0596,0.0032
2015-06-23,5.4408,5.4247,5.4473,5.415,0.221,0.012
2015-06-24,5.4422,5.4374,5.4518,5.43,0.0257,0.0014
2015-06-25,5.4369,5.4397,5.4486,5.4296,-0.0974,-0.0053
2015-06-26,5.4437,5.436,5.4518,5.4321,0.1251,0.0068
2015-06-27,5.4411,5.4383,5.4543,5.4311,-0.0478,-0.0026
2015-06-28,5.4385,5.4405,5.4567,5.4302,-0.0478,-0.0026
2015-06-29,5.4359,5.4428,5.4592,5.4292,-0.0478,-0.0026
2015-06-30,5.4507,5.4373,5.4572,5.4337,0.2723,0.0148
2015-07-01,5.4535,5.4466,5.46,5.4336,0.0514,0.0028
2015-07-02,5.4459,5.453,5.4596,5.4359,-0.1394,-0.0076
2015-07-03,5.4418,5.4424,5.4498,5.4344,-0.0753,-0.0041
2015-07-04,5.4446,5.4419,5.4522,5.4355,0.0508,0.0028
2015-07-05,5.4473,5.4414,5.4546,5.4366,0.0508,0.0028
2015-07-06,5.4501,5.4409,5.457,5.4377,0.0508,0.0028
2015-07-07,5.4751,5.4498,5.4799,5.4466,0.4587,0.025
2015-07-08,5.468,5.4716,5.4904,5.458,-0.1297,-0.0071
2015-07-09,5.4664,5.4645,5.4815,5.4559,-0.0293,-0.0016
2015-07-10,5.4644,5.4656,5.4753,5.4547,-0.0366,-0.002
2015-07-11,5.47,5.4647,5.4795,5.4574,0.1031,0.0056
2015-07-12,5.4757,5.4637,5.4836,5.4601,0.103,0.0056
2015-07-13,5.4813,5.4628,5.4878,5.4628,0.1029,0.0056
2015-07-14,5.4825,5.4778,5.4892,5.4727,0.0219,0.0012
2015-07-15,5.5063,5.4808,5.5096,5.475,0.4341,0.0238
2015-07-16,5.5077,5.5022,5.5168,5.4974,0.0254,0.0014
2015-07-17,5.5109,5.5092,5.5174,5.4907,0.0581,0.0032
2015-07-18,5.5243,5.51,5.5307,5.4945,0.2425,0.0134
2015-07-19,5.5376,5.5108,5.544,5.4982,0.242,0.0134
2015-07-20,5.551,5.5116,5.5573,5.502,0.2414,0.0134
2015-07-21,5.5431,5.5507,5.5591,5.535,-0.1423,-0.0079
2015-07-22,5.5915,5.543,5.5947,5.5398,0.8732,0.0484
2015-07-23,5.6043,5.5866,5.6223,5.5802,0.2289,0.0128
2015-07-24,5.622,5.6023,5.6349,5.5975,0.3158,0.0177
2015-07-25,5.6199,5.6067,5.6323,5.5992,-0.0379,-0.0021
2015-07-26,5.6177,5.6111,5.6298,5.6008,-0.038,-0.0021
2015-07-27,5.6156,5.6155,5.6272,5.6025,-0.038,-0.0021
2015-07-28,5.6101,5.6152,5.6319,5.6003,-0.0979,-0.0055
2015-07-29,5.6322,5.6099,5.6387,5.6049,0.3939,0.0221
2015-07-30,5.6606,5.6288,5.6735,5.6256,0.5042,0.0284
2015-07-31,5.6363,5.6605,5.6815,5.6137,-0.4293,-0.0243
2015-08-01,5.6406,5.6508,5.6729,5.6191,0.0763,0.0043
2015-08-02,5.6449,5.6411,5.6642,5.6244,0.0762,0.0043
2015-08-03,5.6492,5.6314,5.6556,5.6298,0.0762,0.0043
2015-08-04,5.6525,5.6451,5.6626,5.6291,0.0584,0.0033
2015-08-05,5.6638,5.6532,5.6702,5.6386,0.1999,0.0113
2015-08-06,5.6541,5.6637,5.6702,5.6475,-0.1713,-0.0097
